TypPS,oxygen,pm10,cnt0_5,co,temperature,performance,co2,measuretime,so2,no2,cnt5,timestamp,pm1,cnt1,dewpt,tvoc,pressure,cnt10,dCO2dt,sound_max,health,temperature_o2,cnt2_5,o3,humidity,dHdt,humidity_abs,sound,pm2_5,cnt0_3
2.058,20.879,12.832,423.706,1.57,26.481,501.0,484.313,1860,785.939,51.918,1.57,2023-07-08 00:28:44,9.035,69.425,11.878,1508.69,996.778,0.368,-22.63,58.9,472.0,30.848,2.994,36.347,41.149,0.17,10.334,52.46,11.698,1323.9
2.197,20.878,13.685,425.512,1.562,26.466,544.0,481.097,1875,779.752,52.48,1.995,2023-07-08 00:30:44,9.378,66.475,11.926,1339.11,996.801,0.042,-14.32,61.8,524.0,30.839,3.065,36.442,41.316,0.16,10.367,52.082,12.328,1318.22
2.493,20.878,13.014,379.473,1.552,26.452,564.0,475.881,1854,775.98,52.284,2.212,2023-07-08 00:32:45,8.273,58.755,11.952,1274.27,996.809,0.433,-26.02,59.1,547.0,30.799,5.43,36.525,41.421,0.18,10.386,52.431,11.332,1181.66
2.626,20.883,13.754,385.655,1.544,26.445,591.0,476.937,1880,770.938,51.66,2.778,2023-07-08 00:34:45,8.269,64.418,11.973,1170.14,996.813,1.256,-22.44,61.6,579.0,30.779,4.979,36.482,41.497,0.19,10.4,51.942,11.765,1210.12
2.439,20.885,15.058,404.302,1.535,26.435,596.0,476.74,1868,762.079,51.009,2.1,2023-07-08 00:36:44,9.057,73.42,11.988,1165.84,996.819,1.133,-14.95,59.2,574.0,30.753,4.602,36.391,41.56,0.13,10.411,51.626,13.228,1259.94
2.62,20.89,12.408,394.861,1.528,26.422,603.0,475.739,1874,755.072,50.824,3.087,2023-07-08 00:38:46,7.761,64.961,12.018,1156.15,996.817,1.179,1.56,62.2,587.0,30.733,3.763,36.23,41.676,0.12,10.432,52.239,10.491,1225.31
2.027,20.887,14.303,414.914,1.522,26.405,598.0,476.374,1872,749.457,50.035,0.876,2023-07-08 00:40:46,8.386,79.526,12.009,1205.35,996.798,0.171,-2.14,57.2,570.0,30.721,6.018,35.755,41.691,0.09,10.426,52.559,13.468,1297.03
2.025,20.889,12.729,401.127,1.518,26.394,603.0,477.119,1875,745.205,49.508,0.781,2023-07-08 00:42:46,8.443,65.26,12.073,1222.63,996.782,0.02,1.46,61.2,563.0,30.707,3.781,35.344,41.896,0.13,10.471,52.07,11.821,1253.75
2.504,20.887,14.691,414.796,1.512,26.392,614.0,476.139,1884,742.475,49.049,1.666,2023-07-08 00:44:47,8.436,75.743,12.12,1195.21,996.796,0.564,0.48,61.2,573.0,30.702,6.252,35.153,42.032,0.21,10.503,51.655,12.875,1276.92
2.436,20.88,12.888,381.791,1.506,26.389,632.0,479.232,1878,739.833,48.616,1.342,2023-07-08 00:46:46,7.983,61.64,12.17,1134.75,996.829,0.922,1.94,59.0,596.0,30.695,4.526,34.963,42.176,0.3,10.538,52.126,11.377,1179.11
2.159,20.881,11.613,377.287,1.502,26.377,632.0,483.154,1863,734.158,48.097,1.231,2023-07-08 00:48:47,8.22,54.385,12.167,1136.47,996.853,0.776,16.77,65.2,588.0,30.692,2.211,34.719,42.197,0.19,10.536,52.412,10.473,1171.87
1.686,20.885,11.375,385.793,1.499,26.362,621.0,482.542,1864,730.073,47.389,0.305,2023-07-08 00:50:47,8.0,60.968,12.148,1211.19,996.871,0.253,20.18,57.0,568.0,30.666,1.219,34.134,42.181,0.04,10.524,52.468,10.998,1194.89
1.923,20.885,11.744,400.579,1.497,26.357,637.0,481.743,1863,728.122,46.556,0.301,2023-07-08 00:52:47,8.026,57.332,12.216,1167.69,996.896,0.295,7.56,59.2,582.0,30.664,3.218,34.03,42.386,0.06,10.571,52.543,10.975,1256.35
2.401,20.881,10.957,377.068,1.496,26.349,628.0,490.397,1854,725.295,46.704,0.635,2023-07-08 00:54:48,7.592,45.044,12.236,1185.96,996.885,0.634,15.46,59.0,575.0,30.659,2.571,33.929,42.461,0.16,10.586,51.793,9.554,1171.91
2.169,20.884,10.592,364.659,1.494,26.337,622.0,490.496,1866,723.528,46.138,1.088,2023-07-08 00:56:48,7.646,54.397,12.256,1233.4,996.855,0.072,25.78,59.3,562.0,30.635,2.299,33.607,42.545,0.19,10.599,51.813,9.448,1133.39
2.081,20.883,10.349,340.0,1.491,26.334,625.0,487.112,1873,723.127,45.813,0.938,2023-07-08 00:58:48,7.313,46.118,12.327,1261.81,996.822,0.822,15.85,63.4,552.0,30.635,2.63,33.49,42.753,0.22,10.649,52.21,9.494,1066.44
2.351,20.884,11.759,359.813,1.491,26.337,630.0,484.548,1881,723.456,46.056,1.074,2023-07-08 01:00:49,7.87,55.396,12.349,1254.41,996.783,1.061,-16.36,61.6,555.0,30.626,2.085,33.553,42.807,0.23,10.665,52.072,10.351,1111.81
2.364,20.881,13.409,405.484,1.489,26.342,632.0,483.597,1864,723.502,46.23,2.108,2023-07-08 01:02:49,8.957,71.254,12.378,1253.56,996.741,0.339,-17.86,61.5,553.0,30.631,2.919,33.647,42.873,0.23,10.684,52.02,11.844,1261.96
2.575,20.878,11.732,372.623,1.488,26.341,637.0,484.053,1854,722.967,46.51,1.399,2023-07-08 01:04:50,8.086,52.092,12.399,1230.86,996.696,0.526,-6.14,58.8,563.0,30.622,2.975,33.784,42.934,0.14,10.699,51.027,9.852,1159.71
1.996,20.886,11.477,382.775,1.487,26.338,634.0,483.218,1871,721.595,46.275,0.659,2023-07-08 01:06:50,7.96,53.447,12.367,1245.67,996.667,0.128,-0.94,63.4,558.0,30.63,2.117,33.655,42.854,0.05,10.677,52.773,10.582,1185.45
2.629,20.881,13.356,398.422,1.486,26.333,631.0,486.183,1877,719.767,45.841,2.139,2023-07-08 01:08:51,8.435,72.918,12.362,1254.85,996.638,1.232,1.9,60.8,554.0,30.627,3.5,33.419,42.856,-0.03,10.674,52.132,11.416,1242.33
2.496,20.884,12.572,399.35,1.486,26.325,639.0,481.893,1858,718.213,45.172,2.015,2023-07-08 01:10:51,8.572,60.017,12.388,1251.87,996.62,0.989,-0.85,60.7,555.0,30.619,2.449,33.302,42.947,-0.04,10.692,52.267,10.831,1250.19
2.521,20.878,13.88,413.498,1.485,26.324,642.0,478.919,1851,716.35,44.883,3.024,2023-07-08 01:12:50,9.185,59.216,12.404,1243.02,996.592,0.113,-12.82,55.6,555.0,30.612,4.035,33.54,42.993,0.06,10.703,52.381,11.979,1275.43
2.957,20.878,13.364,399.253,1.484,26.319,631.0,484.408,1866,714.944,44.491,1.613,2023-07-08 01:14:51,8.157,59.464,12.399,1273.65,996.586,0.761,-8.7,57.5,548.0,30.61,5.452,33.65,42.993,0.06,10.7,51.762,10.929,1245.6
2.067,20.878,13.746,418.879,1.484,26.315,623.0,490.042,1845,715.263,44.081,0.878,2023-07-08 01:16:52,8.889,69.547,12.408,1289.53,996.582,0.783,22.31,58.2,540.0,30.608,3.591,33.668,43.028,0.01,10.706,52.263,12.725,1303.28
2.447,20.878,12.298,385.325,1.485,26.315,630.0,486.907,1866,715.137,44.394,1.507,2023-07-08 01:18:51,8.223,52.876,12.431,1267.46,996.582,0.629,22.55,62.0,549.0,30.607,2.691,33.993,43.091,0.04,10.722,51.843,10.722,1190.28
1.879,20.878,13.347,419.377,1.486,26.315,621.0,488.272,1880,714.874,45.112,0.444,2023-07-08 01:20:52,8.963,67.073,12.428,1293.64,996.582,0.072,7.2,59.4,536.0,30.604,2.579,34.246,43.084,0.08,10.72,51.993,12.625,1293.5
1.806,20.877,12.72,386.593,1.487,26.306,606.0,492.62,1889,716.245,44.69,0.373,2023-07-08 01:22:53,8.037,67.681,12.384,1337.41,996.594,0.008,6.51,62.3,526.0,30.606,2.587,34.141,42.984,-0.02,10.69,52.106,12.158,1193.22
1.891,20.878,12.804,401.639,1.488,26.303,647.0,479.474,1885,714.925,45.023,0.399,2023-07-08 01:24:52,8.385,66.748,12.455,1188.93,996.574,0.356,-7.08,63.1,572.0,30.609,4.067,34.849,43.19,0.02,10.74,52.084,12.02,1237.9
1.548,20.878,11.85,406.548,1.49,26.296,533.0,480.636,1868,711.557,46.104,0.046,2023-07-08 01:26:53,8.213,68.24,12.436,1717.86,996.535,0.041,-28.3,61.9,414.0,30.604,1.392,35.639,43.156,0.05,10.727,51.923,11.635,1260.04
2.5,20.879,14.449,400.602,1.491,26.275,410.0,485.778,1884,708.733,46.542,1.866,2023-07-08 01:28:53,8.593,68.413,12.435,2324.79,996.516,0.955,-18.91,60.7,254.0,30.6,5.206,36.055,43.207,0.1,10.727,51.62,12.631,1258.97
1.844,20.879,12.843,384.021,1.493,26.252,343.0,488.84,1842,708.699,46.499,0.574,2023-07-08 01:30:54,8.409,70.1,12.398,2679.49,996.492,0.105,23.92,57.6,177.0,30.597,2.11,36.019,43.159,-0.1,10.702,51.765,12.207,1193.56
1.887,20.885,11.484,381.725,1.495,26.231,352.0,490.613,1888,711.116,46.275,0.364,2023-07-08 01:32:53,8.179,60.308,12.41,2630.03,996.453,0.209,30.83,59.6,189.0,30.592,2.344,36.052,43.247,-0.08,10.711,52.129,10.707,1192.33
1.899,20.89,12.054,387.575,1.497,26.222,429.0,488.828,1851,712.944,47.038,0.645,2023-07-08 01:34:53,8.076,58.258,12.441,2197.81,996.381,0.521,8.86,58.6,282.0,30.59,1.436,36.693,43.359,0.02,10.733,51.657,11.281,1204.47
1.732,20.891,11.459,375.613,1.497,26.198,457.0,489.579,1852,709.167,48.121,0.246,2023-07-08 01:36:54,7.894,63.881,12.413,2027.65,996.322,0.058,-2.68,54.8,324.0,30.573,1.011,37.297,43.338,0.06,10.714,51.738,10.987,1165.59
2.125,20.89,11.957,383.033,1.497,26.171,470.0,488.956,1833,706.488,48.397,1.189,2023-07-08 01:38:55,8.017,63.942,12.415,1968.12,996.305,0.786,-2.52,60.2,340.0,30.538,2.623,37.478,43.415,0.01,10.716,52.125,10.939,1189.09
2.641,20.889,12.685,382.37,1.498,26.154,476.0,487.157,1874,708.946,49.01,2.512,2023-07-08 01:40:54,7.99,67.004,12.396,1943.93,996.291,1.249,-2.53,60.0,346.0,30.526,4.337,37.498,43.404,-0.1,10.703,52.191,10.842,1184.52
2.138,20.89,12.055,394.516,1.499,26.146,520.0,488.774,1896,707.762,49.506,1.718,2023-07-08 01:42:53,8.661,52.539,12.409,1716.21,996.3,0.272,-0.95,57.6,410.0,30.518,3.723,37.667,43.463,-0.01,10.713,52.235,10.85,1228.93
2.479,20.887,12.742,371.804,1.498,26.142,529.0,488.828,1860,710.524,49.934,1.46,2023-07-08 01:44:54,8.003,61.023,12.426,1676.46,996.318,0.542,-4.21,58.2,421.0,30.506,4.276,37.582,43.522,0.03,10.725,52.492,11.079,1153.0
2.906,20.887,13.604,402.243,1.496,26.137,600.0,492.213,1871,710.285,52.04,3.771,2023-07-08 01:46:55,8.911,54.803,12.663,1366.6,996.337,1.769,14.31,56.8,516.0,30.506,4.358,38.164,44.214,0.44,10.893,52.242,10.988,1251.16
2.289,20.886,11.023,358.292,1.492,26.122,635.0,492.503,1856,712.54,54.349,1.549,2023-07-08 01:48:55,7.888,47.129,12.864,1240.27,996.318,0.43,10.86,58.2,560.0,30.491,2.574,38.592,44.842,0.89,11.038,51.894,9.659,1114.44
2.061,20.885,13.769,419.806,1.487,26.1,667.0,491.573,1884,708.056,56.727,0.91,2023-07-08 01:50:55,8.47,67.219,12.977,1114.75,996.272,0.146,8.97,58.7,588.0,30.47,3.791,39.231,45.232,1.16,11.121,52.443,12.897,1297.93
2.144,20.883,13.984,416.966,1.482,26.072,287.0,491.642,1856,707.783,57.758,1.554,2023-07-08 01:52:55,8.978,66.765,12.97,3358.66,996.281,0.614,-6.04,56.8,196.0,30.425,4.054,39.272,45.284,0.7,11.117,51.818,12.804,1288.57
1.673,20.886,10.992,384.577,1.486,26.054,32.0,491.985,1854,717.256,58.388,0.492,2023-07-08 01:54:56,7.799,63.905,13.03,9368.3,996.288,0.068,-0.97,58.6,22.0,30.396,1.124,39.289,45.511,0.35,11.161,52.787,10.599,1194.42
1.975,20.886,11.306,395.127,1.486,26.025,4.0,491.037,1871,720.782,58.417,0.808,2023-07-08 01:56:57,8.022,59.872,13.004,7358.58,996.28,0.49,2.74,61.3,2.0,30.36,2.713,38.967,45.512,0.06,11.143,52.459,10.336,1231.44
2.741,20.887,13.883,396.779,1.483,26.008,28.0,488.159,1877,718.871,58.475,2.259,2023-07-08 01:58:57,8.295,63.251,13.034,5465.57,996.269,1.434,-6.59,56.1,0.0,30.35,5.32,38.735,45.648,0.11,11.165,51.859,11.745,1241.37
2.052,20.884,12.966,415.015,1.478,25.993,147.0,484.909,1859,715.713,58.545,1.142,2023-07-08 02:00:58,8.75,68.09,13.048,4342.63,996.266,0.864,-17.81,56.4,26.0,30.303,2.229,38.542,45.73,0.04,11.176,52.136,11.959,1300.31
2.273,20.884,10.945,364.78,1.472,25.983,302.0,482.731,1869,711.674,58.491,1.358,2023-07-08 02:02:59,7.609,50.732,13.062,3229.16,996.248,0.704,-25.25,64.1,97.0,30.299,1.482,38.269,45.8,0.13,11.187,52.265,9.689,1143.46
1.511,20.884,10.617,369.266,1.468,25.978,367.0,484.921,1876,708.448,58.535,0.16,2023-07-08 02:04:57,7.638,55.479,13.087,2824.91,996.222,0.083,-11.02,56.8,153.0,30.284,1.283,38.041,45.885,0.11,11.205,51.479,10.469,1148.52
2.108,20.884,11.232,361.34,1.464,25.979,425.0,486.238,1878,704.669,58.28,1.111,2023-07-08 02:06:58,7.49,52.614,13.074,2488.8,996.17,0.009,2.23,56.8,216.0,30.272,2.694,37.905,45.846,0.08,11.196,52.689,10.28,1126.36
1.985,20.882,10.968,371.61,1.462,25.981,461.0,488.366,1853,701.929,57.729,0.756,2023-07-08 02:08:59,7.247,51.392,13.011,2282.34,996.133,0.001,18.32,59.3,261.0,30.274,2.699,37.499,45.651,-0.08,11.15,52.429,10.267,1139.37
1.848,20.881,11.894,383.65,1.461,25.983,471.0,490.99,1880,700.563,56.859,0.701,2023-07-08 02:10:59,7.651,68.766,12.91,2212.01,996.135,0.0,18.08,63.2,277.0,30.28,3.487,36.926,45.346,-0.31,11.076,52.242,11.339,1182.97
1.817,20.879,12.253,377.232,1.46,25.987,636.0,489.901,1858,700.225,56.471,0.979,2023-07-08 02:12:59,7.891,70.549,13.061,1419.13,996.14,0.113,15.19,58.9,507.0,30.293,2.976,37.039,45.787,-0.12,11.186,51.56,11.664,1168.1
1.632,20.877,12.52,395.704,1.46,25.99,663.0,490.153,1870,696.162,57.324,0.119,2023-07-08 02:15:01,8.313,62.379,13.06,1273.71,996.132,0.012,3.05,59.9,549.0,30.297,4.015,37.296,45.773,0.11,11.185,52.298,12.277,1233.81
2.572,20.877,13.97,390.318,1.459,25.987,671.0,491.291,1882,692.85,57.688,2.587,2023-07-08 02:17:00,8.451,73.166,13.048,1229.86,996.132,0.679,0.99,58.7,560.0,30.294,5.105,37.266,45.746,0.17,11.177,52.422,12.049,1209.98
2.234,20.877,13.279,388.027,1.459,25.984,688.0,491.75,1861,688.622,57.872,1.228,2023-07-08 02:19:00,8.05,79.231,13.014,1143.11,996.11,0.576,-0.34,56.3,590.0,30.295,4.485,37.325,45.655,-0.07,11.152,51.522,12.024,1198.96
1.847,20.877,11.709,385.132,1.459,25.977,678.0,494.514,1859,685.015,57.754,0.661,2023-07-08 02:21:02,8.178,55.223,12.995,1180.43,996.096,0.589,13.12,56.0,580.0,30.292,1.539,37.127,45.616,-0.13,11.139,51.577,11.032,1215.27
2.559,20.876,12.426,369.576,1.459,25.973,679.0,493.972,1853,682.049,57.757,2.86,2023-07-08 02:23:01,8.493,49.165,12.971,1185.01,996.097,2.139,11.86,58.7,575.0,30.278,3.658,36.837,45.552,-0.13,11.121,52.0,10.315,1147.99
1.733,20.884,11.377,381.86,1.461,25.968,686.0,491.862,1847,679.066,57.521,0.491,2023-07-08 02:25:01,8.428,51.898,12.925,1161.08,996.098,0.384,2.3,63.5,582.0,30.263,1.853,36.625,45.43,-0.19,11.088,52.299,10.739,1183.81
1.9,20.879,12.105,364.521,1.461,25.966,702.0,488.904,1860,675.559,57.288,0.579,2023-07-08 02:27:01,7.696,63.262,12.911,1100.71,996.096,0.044,-18.35,56.6,605.0,30.277,4.342,36.452,45.397,-0.19,11.078,51.8,11.465,1131.42
2.426,20.88,11.541,388.276,1.462,25.959,595.0,492.42,1878,673.641,56.856,1.129,2023-07-08 02:29:01,7.61,53.187,12.863,1610.24,996.086,0.369,-7.04,56.5,453.0,30.266,3.755,36.195,45.27,-0.19,11.043,50.985,10.107,1202.17
2.689,20.881,12.316,356.071,1.465,25.956,339.0,498.4,1874,678.988,56.508,2.231,2023-07-08 02:31:02,7.271,60.172,12.855,3021.0,996.067,0.498,20.06,59.0,158.0,30.26,5.29,35.864,45.254,-0.16,11.037,51.714,10.493,1105.68
2.46,20.88,11.73,378.349,1.469,25.946,388.0,496.065,1867,679.962,57.042,1.478,2023-07-08 02:33:02,7.444,59.096,12.856,2693.97,996.035,0.399,24.26,61.5,179.0,30.258,5.11,35.692,45.284,-0.11,11.038,51.844,10.287,1171.89
2.963,20.883,12.385,346.429,1.471,25.941,434.0,494.581,1864,678.075,57.704,2.765,2023-07-08 02:35:03,7.476,57.799,12.853,2439.29,996.014,1.623,4.23,61.4,226.0,30.252,4.689,35.483,45.291,-0.01,11.037,52.747,10.123,1066.23
2.37,20.886,10.568,349.522,1.472,25.932,489.0,491.997,1865,675.756,58.455,1.467,2023-07-08 02:37:03,7.47,50.352,12.847,2160.97,995.988,1.02,-15.68,55.9,291.0,30.243,1.972,35.39,45.297,0.01,11.033,50.636,9.185,1093.49
2.265,20.885,9.509,343.724,1.472,25.922,480.0,495.621,1880,673.918,58.761,0.877,2023-07-08 02:39:02,6.803,42.912,12.819,2193.6,995.98,0.121,-3.97,61.8,282.0,30.223,1.829,35.21,45.239,-0.05,11.013,51.298,8.409,1071.68
1.854,20.884,10.632,369.248,1.472,25.916,537.0,497.736,1860,672.151,59.193,1.115,2023-07-08 02:41:04,7.777,58.65,12.83,1897.72,995.957,0.319,7.34,55.7,360.0,30.212,1.688,35.061,45.288,-0.06,11.021,52.439,9.958,1150.45
1.929,20.884,10.509,368.864,1.474,25.909,571.0,499.865,1866,671.053,60.162,0.561,2023-07-08 02:43:04,7.693,54.408,12.854,1719.94,995.934,0.233,18.24,55.8,409.0,30.2,1.923,34.992,45.38,0.01,11.039,51.937,9.756,1134.25
1.769,20.885,11.495,368.285,1.474,25.899,627.0,498.211,1880,669.366,60.557,0.254,2023-07-08 02:45:04,7.953,50.775,12.826,1454.76,995.915,0.217,13.48,58.6,490.0,30.198,2.737,34.928,45.326,0.03,11.019,51.846,10.992,1135.87
2.054,20.883,11.352,360.198,1.474,25.884,654.0,495.527,1878,667.985,61.001,0.666,2023-07-08 02:47:05,7.384,58.507,12.835,1343.93,995.899,0.366,-2.94,60.9,525.0,30.172,2.703,34.844,45.388,0.02,11.026,52.383,10.458,1127.92
2.086,20.883,11.495,356.624,1.476,25.878,671.0,497.746,1855,668.437,61.693,1.155,2023-07-08 02:49:04,7.476,61.474,12.838,1258.82,995.893,0.424,-6.48,58.5,554.0,30.166,4.222,34.72,45.415,-0.02,11.028,52.096,10.506,1106.32
1.926,20.883,11.783,378.431,1.476,25.869,689.0,499.092,1861,667.543,62.369,0.826,2023-07-08 02:51:04,7.437,68.599,12.867,1181.24,995.87,0.223,0.3,61.9,580.0,30.158,5.284,34.627,45.525,0.05,11.049,52.358,11.146,1179.58
2.068,20.883,12.766,389.811,1.477,25.858,694.0,498.98,1854,666.434,63.309,0.971,2023-07-08 02:53:05,7.972,63.732,12.886,1170.05,995.847,0.446,8.52,58.5,582.0,30.152,2.712,34.548,45.612,0.13,11.064,51.832,11.86,1220.2
1.694,20.882,9.24,337.823,1.48,25.849,703.0,501.593,1864,668.244,64.172,0.107,2023-07-08 02:55:06,6.765,46.802,12.904,1116.32,995.825,0.049,11.95,60.9,603.0,30.137,1.265,34.589,45.689,0.15,11.077,52.805,8.83,1040.74
1.84,20.881,10.39,362.19,1.482,25.824,712.0,502.416,1878,666.823,65.0,0.956,2023-07-08 02:57:06,7.676,49.956,12.978,1092.27,995.822,0.006,8.83,57.6,603.0,30.116,3.221,34.533,45.978,0.21,11.132,51.921,9.483,1119.96
2.175,20.88,11.143,359.985,1.481,25.801,714.0,502.869,1872,666.128,65.936,2.161,2023-07-08 02:59:06,7.648,52.665,13.009,1100.06,995.837,0.001,10.56,58.1,605.0,30.106,2.815,34.35,46.131,0.25,11.154,52.028,9.957,1124.18
2.4,20.88,13.067,383.558,1.48,25.783,727.0,504.947,1892,665.848,66.566,1.107,2023-07-08 03:01:07,8.142,67.086,13.104,1053.11,995.842,0.582,10.4,56.7,608.0,30.103,3.305,34.3,46.47,0.38,11.225,51.834,11.545,1189.14
1.633,20.88,11.769,371.889,1.477,25.765,739.0,502.272,1865,664.913,67.696,0.126,2023-07-08 03:03:07,8.226,57.394,13.147,1026.89,995.848,0.066,3.87,59.6,609.0,30.1,3.584,34.19,46.652,0.37,11.257,51.843,11.426,1149.74
1.906,20.884,12.531,382.18,1.473,25.749,737.0,503.487,1880,664.321,68.399,0.577,2023-07-08 03:05:07,8.454,64.15,13.149,1045.41,995.84,0.444,-1.19,56.6,594.0,30.099,2.678,33.883,46.7,0.28,11.259,51.685,11.743,1186.09
2.021,20.88,10.594,340.877,1.47,25.744,745.0,506.841,1873,663.969,69.319,1.478,2023-07-08 03:07:07,7.51,48.946,13.185,1004.84,995.831,0.763,4.96,55.8,631.0,30.098,2.448,33.752,46.824,0.2,11.286,51.639,9.7,1055.08
2.614,20.886,9.363,310.31,1.466,25.735,749.0,507.841,1865,662.567,70.189,1.134,2023-07-08 03:09:09,6.23,45.093,13.227,993.036,995.806,0.096,16.19,60.7,642.0,30.09,3.341,33.528,46.977,0.18,11.317,52.207,8.004,980.444
2.111,20.887,10.533,341.824,1.462,25.727,742.0,508.487,1886,659.981,70.543,0.858,2023-07-08 03:11:08,7.187,51.344,13.254,1033.57,995.788,0.244,15.03,58.7,626.0,30.081,2.368,33.287,47.084,0.22,11.337,51.923,9.695,1067.82
3.221,20.887,11.693,320.837,1.459,25.716,744.0,510.905,1884,659.581,70.32,1.996,2023-07-08 03:13:08,6.956,46.639,13.254,1027.43,995.798,1.135,8.69,58.9,632.0,30.074,4.398,32.969,47.114,0.12,11.337,51.322,8.942,994.205
2.55,20.884,11.546,359.636,1.457,25.71,756.0,509.43,1865,659.859,70.917,1.619,2023-07-08 03:15:10,7.568,55.111,13.307,980.353,995.798,0.851,6.43,61.0,626.0,30.069,3.644,32.862,47.292,0.14,11.377,52.033,9.837,1122.5
2.041,20.887,10.612,349.089,1.454,25.701,757.0,509.409,1857,657.664,71.485,0.983,2023-07-08 03:17:10,7.605,48.938,13.325,983.779,995.773,0.224,1.21,54.9,629.0,30.045,2.352,32.778,47.375,0.16,11.391,51.28,9.685,1080.35
2.024,20.887,11.142,358.757,1.452,25.691,751.0,508.502,1854,656.092,71.204,0.643,2023-07-08 03:19:11,7.186,56.532,13.337,1025.73,995.757,0.191,-4.54,68.8,629.0,30.031,2.532,32.506,47.439,0.2,11.4,52.988,10.361,1114.45
2.791,20.886,11.902,344.805,1.451,25.681,761.0,504.156,1888,656.394,71.301,3.503,2023-07-08 03:21:10,7.048,57.679,13.35,1003.53,995.738,0.856,-13.62,63.8,639.0,30.011,5.783,32.39,47.508,0.1,11.41,52.414,9.826,1061.01
2.49,20.887,10.122,317.866,1.449,25.678,771.0,498.455,1872,655.129,71.341,1.957,2023-07-08 03:23:10,6.921,45.194,13.366,980.216,995.72,0.571,-28.3,57.8,644.0,30.009,2.907,32.379,47.564,0.09,11.422,52.025,8.498,990.81
2.127,20.886,11.179,336.409,1.449,25.668,767.0,498.911,1861,652.66,71.228,1.287,2023-07-08 03:25:10,7.022,51.226,13.359,1001.03,995.717,0.065,-29.8,57.3,640.0,30.007,4.285,32.29,47.571,0.05,11.417,51.961,10.254,1042.3
1.862,20.886,11.261,359.253,1.448,25.663,753.0,500.602,1874,651.363,71.123,0.686,2023-07-08 03:27:11,7.458,66.588,13.33,1063.93,995.722,0.007,-12.42,57.1,618.0,29.992,2.365,32.136,47.495,-0.05,11.395,52.893,10.704,1108.94
1.404,20.886,9.42,365.205,1.449,25.662,758.0,500.812,1843,649.165,70.479,0.076,2023-07-08 03:29:11,7.373,47.05,13.301,1038.85,995.714,0.001,5.66,60.4,628.0,29.999,0.469,32.065,47.407,-0.14,11.374,52.847,9.299,1148.98
1.87,20.886,11.508,366.905,1.449,25.659,753.0,505.995,1886,647.156,70.072,0.865,2023-07-08 03:31:12,7.452,55.533,13.319,1052.63,995.686,0.374,21.86,59.9,622.0,29.996,2.479,31.78,47.473,-0.1,11.388,52.245,10.821,1131.07
2.432,20.886,12.28,341.312,1.449,25.659,753.0,509.318,1876,646.138,69.931,2.023,2023-07-08 03:33:11,7.175,62.001,13.335,1044.5,995.678,0.678,27.98,59.7,621.0,29.99,4.52,31.537,47.523,0.02,11.4,52.21,10.737,1061.07
3.104,20.886,12.404,372.717,1.449,25.65,751.0,512.508,1858,645.165,69.672,2.859,2023-07-08 03:35:12,7.768,45.084,13.361,1045.69,995.672,1.064,31.23,58.9,608.0,29.985,3.596,31.348,47.627,0.11,11.419,51.481,9.719,1154.58
2.802,20.886,11.585,351.851,1.45,25.647,743.0,512.176,1888,644.251,69.186,2.407,2023-07-08 03:37:12,7.333,57.319,13.387,1090.46,995.659,0.647,19.17,63.0,604.0,29.989,4.525,31.168,47.716,0.15,11.439,52.242,9.532,1096.12
2.356,20.886,12.683,358.133,1.451,25.643,742.0,509.697,1883,643.959,69.23,1.809,2023-07-08 03:39:13,7.852,64.353,13.39,1107.5,995.644,0.809,0.48,57.4,597.0,29.982,5.019,31.043,47.739,0.11,11.441,52.374,11.329,1107.35
1.931,20.887,9.258,310.685,1.452,25.637,729.0,514.29,1878,644.577,69.015,1.031,2023-07-08 03:41:14,6.197,46.644,13.415,1156.26,995.621,0.092,5.27,56.7,588.0,29.984,1.747,30.841,47.836,0.1,11.46,52.147,8.618,972.316
1.873,20.884,9.64,351.469,1.452,25.637,729.0,517.546,1863,645.681,68.894,1.216,2023-07-08 03:43:14,7.191,48.589,13.427,1149.74,995.601,0.188,17.26,59.9,591.0,29.97,1.298,30.558,47.87,0.08,11.469,52.46,8.945,1105.58
2.371,20.885,10.948,357.825,1.451,25.633,747.0,514.488,1878,644.1,69.114,1.66,2023-07-08 03:45:15,7.729,47.501,13.454,1077.65,995.573,0.63,17.4,62.9,613.0,29.96,1.801,30.69,47.968,0.13,11.489,52.19,9.45,1113.23
1.751,20.886,10.25,362.174,1.451,25.616,755.0,511.096,1890,640.816,68.733,0.503,2023-07-08 03:47:14,7.861,53.788,13.448,1054.33,995.545,0.074,-9.1,58.8,612.0,29.946,1.479,30.762,47.996,0.09,11.486,52.633,9.661,1133.48
2.259,20.885,12.524,377.323,1.45,25.599,739.0,514.116,1869,638.774,67.857,1.327,2023-07-08 03:49:14,7.879,66.397,13.425,1118.13,995.513,0.48,-14.21,57.3,598.0,29.923,2.576,30.656,47.97,0.0,11.469,52.689,11.272,1189.97
1.696,20.885,10.235,372.364,1.449,25.586,741.0,514.34,1895,637.196,67.197,0.409,2023-07-08 03:51:15,7.952,49.571,13.422,1113.57,995.475,0.313,0.52,55.4,601.0,29.911,1.186,30.561,47.999,-0.06,11.467,52.105,9.684,1164.45
